Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident
619,2,0,1,4,0,3,0,3,5,3,9,6,5,7,0,0,3,2,8,2,1,3,0,1,2,2,0,2,5,0
619,2,0,1,4,2,3,7,3,5,2,12,2,5,7,0,0,3,2,8,2,1,5,3,2,5,3,0,2,5,1
622,2,1,1,7,4,6,14,0,5,2,7,2,5,1,0,0,3,2,1,2,3,2,3,2,5,3,3,2,5,10
622,2,1,1,1,2,3,5,0,5,2,0,4,5,1,0,0,3,2,8,2,3,2,0,1,0,2,0,2,5,1
622,2,1,1,7,4,6,15,3,5,2,6,7,5,1,2,0,3,2,8,2,3,2,2,1,1,2,3,2,5,1
906,0,4,1,4,2,2,7,3,5,2,2,2,5,7,0,0,3,2,1,3,2,2,1,1,0,2,0,2,5,10
906,0,4,1,4,2,3,9,0,5,2,2,2,5,7,0,0,3,2,1,3,2,2,0,1,0,2,0,2,5,1
906,0,0,1,2,2,3,0,3,5,2,9,0,5,7,0,0,3,2,1,3,2,2,3,2,5,3,0,2,5,3
906,0,0,1,7,4,6,0,3,3,2,9,2,5,7,0,0,3,2,2,3,2,2,2,1,4,2,0,2,5,3
340,2,0,1,1,0,2,10,3,5,2,9,0,5,4,0,0,3,2,8,2,1,7,0,1,0,1,0,2,5,1
340,2,1,1,1,2,3,5,3,3,2,9,2,5,4,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,17
379,0,0,1,4,2,4,5,3,0,2,7,0,5,7,0,0,3,2,8,2,1,2,0,1,0,2,0,2,5,1
379,0,0,1,4,2,1,4,3,5,2,7,2,5,7,0,0,3,2,8,2,1,4,3,2,5,3,0,2,5,9
143,3,1,1,4,2,1,6,3,1,2,9,2,5,0,0,0,3,2,8,2,3,0,3,2,5,3,7,5,5,10
143,3,2,1,2,2,2,5,3,5,2,7,7,5,0,0,0,3,2,8,2,3,9,3,2,5,3,3,2,5,17
143,3,2,1,4,2,6,14,3,5,2,2,4,5,0,0,0,3,2,1,2,3,2,0,1,1,2,0,2,5,3
948,0,1,1,7,2,4,0,3,5,2,7,4,5,3,2,0,3,2,2,2,1,2,2,1,0,2,0,2,1,1
948,0,2,1,1,2,3,7,3,5,2,6,4,5,3,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,2
859,1,0,1,1,2,4,7,3,1,2,6,2,5,1,0,0,3,2,8,1,1,2,0,0,1,2,0,2,5,0
920,1,3,1,4,2,2,15,3,6,3,9,4,5,1,0,0,3,2,8,2,1,2,3,2,5,3,1,2,5,3
920,1,0,1,4,2,2,0,3,5,3,7,2,5,1,0,0,3,2,8,2,1,2,0,1,1,2,0,2,5,10
446,5,0,1,7,2,6,3,3,3,3,4,4,5,3,4,0,3,2,9,2,1,2,2,1,0,2,0,2,5,9
446,5,0,1,4,0,0,3,3,5,3,6,2,5,3,3,0,3,2,8,2,1,2,3,2,5,3,7,5,5,11
195,6,0,1,2,2,2,5,1,5,3,1,2,5,1,3,0,3,2,8,1,1,1,3,2,5,3,0,2,5,9
605,1,0,1,4,0,2,5,3,0,2,9,2,5,7,0,0,0,2,8,3,2,1,2,1,0,2,0,2,5,1
605,1,0,1,4,0,2,4,3,3,3,9,4,5,7,0,0,0,2,8,3,2,1,0,1,4,2,0,2,5,10
605,1,4,1,4,0,2,0,3,2,3,2,4,3,7,2,0,0,2,8,3,2,3,3,2,5,3,0,2,5,6
605,1,4,1,4,0,3,15,3,2,3,9,4,5,7,0,0,0,2,8,3,2,2,3,2,5,3,7,5,5,1
605,1,4,1,4,0,2,7,3,5,2,14,7,5,7,0,0,0,2,8,3,2,2,0,1,0,2,0,2,5,3
605,1,4,1,4,0,5,0,3,2,2,7,4,5,7,0,0,0,2,8,3,2,12,3,2,5,3,1,2,5,4
578,2,2,1,0,0,4,0,3,5,3,7,3,5,1,0,0,3,2,8,2,1,2,0,1,1,2,7,5,5,1
578,2,0,1,1,0,2,0,3,5,2,2,3,5,1,2,0,3,2,1,2,1,4,1,0,0,1,0,2,5,1
371,2,0,1,1,0,2,0,0,6,2,7,3,5,7,0,0,3,2,2,2,1,2,1,1,4,2,7,5,5,3
371,2,0,1,4,0,2,11,3,5,2,2,3,5,7,0,0,3,2,2,2,1,2,0,1,0,2,0,2,5,0
404,6,1,1,2,0,2,4,3,5,2,2,2,5,2,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,12
404,6,1,1,4,0,2,5,3,3,2,7,4,5,2,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,3
404,6,1,1,4,0,1,5,0,2,2,7,4,5,2,0,0,3,2,8,2,1,5,0,1,0,2,0,2,5,1
404,6,1,1,6,0,2,14,3,2,2,12,7,5,2,0,0,3,2,8,2,1,2,2,1,1,1,1,2,5,3
433,1,4,0,4,0,3,7,3,3,2,9,4,5,7,0,0,3,7,8,2,1,2,0,1,0,2,0,2,5,5
433,1,1,1,4,0,0,0,4,0,2,7,2,5,7,0,0,3,7,2,2,1,2,3,2,5,3,7,5,5,10
232,3,0,1,6,0,4,8,3,3,2,6,4,5,0,0,0,3,2,8,2,1,9,0,1,1,2,0,2,5,0
232,3,0,1,1,0,0,6,3,3,2,9,4,5,0,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,12
486,6,4,1,4,0,2,0,3,3,2,7,1,3,7,2,0,3,7,8,2,1,2,3,2,5,3,7,5,5,9
486,6,1,1,1,0,3,8,3,3,2,9,2,5,7,0,0,3,7,8,2,1,1,0,1,1,2,3,2,5,9
799,2,1,1,4,0,2,6,3,2,2,9,4,5,1,0,3,0,2,8,2,1,3,0,1,0,2,3,2,5,10
799,2,1,1,1,0,1,14,3,6,2,9,2,5,1,0,3,0,2,8,2,1,1,3,2,5,3,7,5,5,1
241,1,1,1,4,0,1,5,3,0,2,7,7,5,1,0,0,3,2,1,2,1,5,3,2,5,3,0,2,5,1
241,1,4,1,4,0,3,15,3,2,2,7,4,5,1,2,0,3,2,1,2,1,2,0,1,1,2,0,2,5,9
10,3,1,1,4,0,1,0,3,2,2,7,1,5,7,0,0,0,2,2,2,2,2,3,2,5,3,2,2,5,3
10,3,1,1,4,2,4,3,3,0,2,3,4,5,7,0,0,0,2,1,2,2,2,0,0,0,2,3,2,5,5
10,3,3,1,4,0,1,0,3,1,2,9,4,5,7,0,0,0,2,8,2,2,7,0,1,1,2,3,2,5,10
448,6,4,1,4,0,3,9,3,2,2,9,1,5,5,0,0,3,2,8,2,1,1,0,1,4,2,0,2,5,10
448,6,0,1,4,0,1,4,3,2,2,9,4,5,5,0,0,3,2,8,2,1,2,2,1,2,2,1,2,1,12
479,6,4,0,1,0,3,8,3,0,2,7,2,5,1,0,0,3,2,2,2,2,2,0,1,0,2,7,5,5,4
479,6,0,1,1,0,3,5,3,0,2,6,2,5,1,0,0,3,2,2,2,2,2,3,2,5,3,0,2,5,12
479,6,0,1,1,1,3,7,3,1,2,7,7,5,1,0,0,3,2,8,2,2,7,0,1,3,1,0,2,5,12
408,4,0,1,4,0,3,0,3,5,2,6,0,5,1,4,0,3,2,8,2,1,2,3,2,5,3,0,2,5,12
408,4,1,1,4,0,4,3,3,5,2,9,2,5,1,0,0,3,2,8,2,1,8,0,0,0,2,3,2,5,10
683,1,0,1,1,0,2,4,3,5,2,6,0,1,7,0,0,0,2,8,1,1,5,3,2,5,3,7,2,5,9
486,0,4,1,4,0,1,3,3,6,2,6,0,5,1,0,3,3,4,8,1,1,2,0,1,1,2,2,2,5,1
55,3,1,1,4,0,3,0,1,5,2,7,0,5,7,0,0,3,7,8,2,1,7,1,0,3,2,0,2,5,3
55,3,0,1,4,0,4,15,3,5,2,6,2,5,7,0,0,3,7,8,2,1,2,2,0,1,2,0,2,5,0
669,0,3,1,4,2,1,15,3,5,2,6,6,5,0,0,0,0,2,8,4,1,2,0,1,0,2,0,2,5,10
669,0,0,1,4,0,3,3,0,5,3,6,1,5,0,0,0,0,2,8,4,1,7,3,2,5,3,7,5,5,1
669,0,1,1,6,0,1,4,3,5,3,7,4,5,0,2,0,0,2,2,4,1,2,0,1,0,2,0,2,5,5
669,0,1,1,4,0,1,4,3,5,3,9,6,5,0,0,0,0,2,2,4,1,12,3,2,5,3,0,2,5,10
476,2,3,1,2,0,1,3,3,1,2,9,2,1,1,0,0,3,2,1,2,1,2,1,0,0,2,7,5,5,17
476,2,0,1,4,0,0,16,3,2,3,2,2,5,1,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,10
418,4,4,1,2,0,2,3,3,2,3,7,2,5,7,0,0,3,2,8,2,1,2,0,1,1,2,0,2,5,1
418,4,0,1,1,0,1,3,3,5,3,9,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,12
528,5,4,0,4,0,0,10,3,1,3,7,4,5,1,0,0,3,2,8,3,1,1,0,0,0,2,0,2,5,1
528,5,1,1,1,0,0,0,3,1,3,9,4,5,1,0,0,3,2,8,3,1,2,3,2,5,3,0,2,5,0
528,5,0,1,2,0,5,0,3,1,3,9,2,5,1,0,0,3,2,8,3,1,2,0,1,1,2,0,2,5,10
213,2,4,0,4,2,2,8,3,2,2,7,2,5,1,0,0,3,2,8,2,1,2,1,0,0,2,0,2,5,11
213,2,1,1,4,0,0,17,4,6,3,7,2,5,1,0,0,3,2,8,2,1,7,1,1,3,2,0,2,5,3
46,2,0,1,4,0,1,14,3,5,2,7,4,5,0,0,0,3,2,8,2,2,9,3,2,5,3,0,2,5,10
46,2,4,1,4,0,2,17,3,5,2,7,0,5,0,0,0,3,2,1,2,2,2,0,1,0,2,0,2,5,3
711,3,0,1,7,4,6,0,3,5,3,9,2,5,0,0,0,0,2,1,2,1,2,0,0,3,2,7,5,5,3
711,3,0,1,7,4,6,0,3,1,3,1,4,5,0,0,0,0,2,8,2,1,2,3,2,5,3,0,2,5,9
697,1,0,1,4,0,1,3,3,6,3,7,7,5,7,0,0,0,2,8,1,2,2,2,0,0,2,7,5,5,16
697,1,0,1,4,0,3,10,3,6,3,6,4,5,7,2,0,0,2,8,1,2,1,0,0,1,2,0,2,5,12
985,6,0,1,4,2,3,10,4,6,3,7,4,5,0,0,0,3,2,8,2,1,2,3,2,5,3,2,2,5,12
985,6,0,1,7,4,6,4,3,5,3,6,4,5,0,5,0,3,2,8,2,1,2,2,0,1,2,3,2,6,0
407,6,0,1,1,2,3,4,3,5,3,6,1,5,0,0,3,3,4,8,2,1,2,3,2,5,3,0,2,5,12
407,6,1,1,7,4,6,8,3,5,3,6,4,5,0,0,3,3,4,8,2,1,2,0,1,1,2,7,5,5,10
196,4,0,1,4,2,2,0,3,5,2,7,4,5,7,0,0,3,2,8,2,1,2,1,0,4,2,3,2,5,9
196,4,1,1,4,2,3,0,0,5,3,7,0,5,7,0,0,3,2,8,2,1,2,1,0,3,2,7,5,5,1
204,5,2,1,2,2,3,0,3,5,2,6,3,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,10
204,5,1,1,7,4,6,3,3,5,3,9,7,5,7,0,0,3,2,8,2,1,2,0,0,0,2,0,5,5,16
346,1,2,1,1,0,2,3,0,1,3,1,4,5,1,0,0,3,2,8,2,3,2,3,2,5,3,7,5,5,10
346,1,2,1,1,2,3,0,3,0,2,7,7,5,1,0,0,3,2,8,2,3,2,0,1,1,2,5,2,5,0
346,1,2,1,4,2,4,14,3,3,2,9,7,5,1,0,0,3,2,8,2,3,7,2,1,1,2,0,2,6,5
346,1,4,0,4,2,1,17,3,5,2,7,7,5,1,3,0,3,2,8,2,3,2,3,2,5,3,0,2,5,10
336,0,2,1,4,2,1,7,3,5,3,7,7,5,1,0,3,3,3,8,1,1,9,1,0,1,2,0,2,5,10
628,0,1,1,2,2,2,13,3,2,3,7,1,5,7,0,0,3,2,8,2,2,2,3,2,5,3,7,5,5,1
628,0,1,1,4,2,6,5,3,5,2,7,2,5,7,0,0,3,2,8,2,2,2,1,0,4,2,0,2,5,0
64,1,4,0,7,2,4,8,3,1,2,7,7,5,7,0,0,3,2,8,2,1,2,0,1,1,2,0,2,5,9
64,1,1,1,1,2,3,4,3,5,2,12,4,5,7,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,10
464,0,0,1,1,2,4,5,3,6,2,6,2,5,0,0,3,3,4,8,2,2,7,0,0,1,2,0,2,5,10
464,0,1,1,4,2,2,6,3,5,2,6,2,5,0,0,3,3,4,2,2,2,2,0,1,4,2,7,5,5,3
464,0,1,1,4,2,2,0,3,2,2,6,2,5,0,0,3,3,4,2,2,2,9,1,0,0,2,6,2,5,9
942,6,1,1,7,2,6,0,3,5,2,12,6,5,7,0,0,3,2,8,2,1,2,1,0,1,2,0,2,5,10
942,6,0,1,4,0,0,0,0,6,2,12,4,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,1
491,0,0,1,2,2,2,14,3,6,2,6,2,5,7,0,0,3,2,8,2,1,2,0,1,4,2,0,2,5,3
491,0,1,1,4,0,2,17,3,6,2,6,2,5,7,0,0,3,2,8,2,1,2,0,1,3,2,2,2,5,4
735,6,0,1,4,0,2,11,0,3,2,12,2,5,4,0,3,0,4,2,1,1,2,3,2,5,3,2,2,5,1
209,1,3,1,4,0,2,11,3,0,2,14,2,5,3,0,0,3,2,8,3,1,1,0,1,1,2,3,2,5,3
209,1,2,1,4,0,3,14,3,3,2,7,2,5,3,0,0,3,2,2,3,1,3,3,2,5,3,0,2,5,1
209,1,0,1,4,0,2,0,3,4,2,7,4,5,3,0,0,3,2,2,3,1,2,2,1,4,2,0,2,1,12
634,1,0,1,4,0,5,2,3,3,2,7,2,5,1,0,3,0,4,1,2,3,9,0,1,0,2,0,2,5,1
634,1,0,1,0,0,4,0,3,5,2,9,4,5,1,4,3,0,4,8,2,3,2,2,1,3,2,7,5,5,18
634,1,0,1,1,0,2,5,0,0,2,7,4,5,1,0,3,0,4,2,2,3,13,3,2,5,3,7,5,5,12
634,1,4,0,1,0,2,0,3,0,2,7,4,5,1,0,3,0,4,8,2,3,2,0,0,1,1,0,2,5,2
680,1,4,0,4,0,2,10,3,6,2,4,4,5,1,0,0,0,2,8,2,1,2,2,1,3,2,2,2,5,10
680,1,0,1,2,0,2,13,3,6,2,1,4,5,1,0,0,0,2,8,2,1,2,2,0,0,2,0,2,6,10
360,2,0,1,4,0,2,0,3,3,2,2,2,5,1,0,0,3,2,8,2,4,2,2,0,0,2,7,5,6,3
360,2,0,1,4,0,1,10,3,6,3,6,2,5,1,0,0,3,2,8,2,4,9,2,0,0,2,0,2,5,3
360,2,0,1,6,0,2,17,3,6,3,7,2,5,1,0,0,3,2,8,2,4,9,1,1,0,2,0,2,5,9
360,2,2,1,4,0,3,5,3,6,3,6,4,5,1,4,0,3,2,2,2,4,2,3,2,5,3,1,2,5,10
506,6,3,1,4,0,0,5,3,6,3,6,2,5,1,0,0,3,2,8,3,1,1,0,1,0,2,7,5,5,1
506,6,3,1,6,0,4,9,3,6,3,7,2,5,1,0,0,3,2,2,3,1,1,3,2,5,3,4,2,5,16
506,6,1,1,1,0,0,5,3,3,3,9,4,5,1,0,0,3,2,8,3,1,2,1,0,3,2,0,2,5,10
506,6,4,1,4,0,2,5,3,3,3,6,7,7,1,0,0,3,2,8,3,1,5,2,1,1,2,3,2,5,16
506,6,4,1,4,0,0,9,3,3,2,9,7,5,1,0,0,3,2,8,3,1,7,2,0,1,2,3,2,1,9
412,6,1,1,1,2,2,11,4,6,3,12,2,5,3,0,0,3,2,2,2,1,2,3,2,5,3,0,2,5,10
412,6,1,1,4,0,1,0,3,3,2,6,2,2,3,0,0,3,2,2,2,1,1,0,1,1,2,7,5,5,10
531,4,1,1,4,2,4,8,3,2,2,7,7,5,1,0,0,3,2,8,4,5,1,0,1,4,2,0,2,5,12
531,4,1,1,6,0,2,14,3,3,2,7,4,5,1,5,0,3,2,8,4,5,7,3,2,5,3,0,2,5,12
531,4,0,1,6,0,2,7,3,3,2,2,7,5,1,4,0,3,2,8,4,5,9,0,1,0,2,3,2,5,0
531,4,0,1,4,0,2,17,3,6,2,6,2,5,1,0,0,3,2,8,4,5,3,2,0,1,2,0,2,1,10
531,4,1,1,4,0,1,0,3,6,2,7,2,5,1,0,0,3,2,8,4,5,2,2,0,3,2,7,2,5,5
531,4,0,1,4,0,3,14,3,6,2,6,2,6,1,0,0,3,2,8,4,5,2,3,2,5,3,0,2,5,0
632,4,1,1,4,0,2,8,3,6,2,6,2,5,7,0,0,3,2,8,2,1,2,0,1,1,2,7,5,5,1
632,4,1,1,4,0,3,5,3,3,2,6,2,2,7,1,0,3,2,2,2,1,2,3,2,5,3,0,2,5,4
381,4,0,1,4,0,1,0,3,3,2,2,4,2,5,5,0,3,2,2,2,1,7,0,1,3,2,7,5,5,2
381,4,3,1,4,0,4,17,3,3,2,6,4,1,5,0,0,3,2,2,2,1,2,3,2,5,3,3,3,5,16
384,1,4,1,4,0,4,5,3,2,2,7,0,1,7,0,3,3,2,8,2,1,2,0,1,0,2,0,2,5,1
384,1,1,1,4,2,2,5,3,6,3,7,2,5,7,0,3,3,2,8,2,1,2,0,0,1,2,0,2,5,1
363,5,1,1,4,0,1,5,3,2,2,2,5,7,1,0,0,3,2,8,2,1,2,3,2,5,3,2,2,5,9
363,5,3,1,1,0,4,8,3,0,3,12,4,5,1,2,0,3,2,8,2,1,1,0,1,1,2,7,5,5,9
466,5,1,1,4,0,1,8,4,6,3,2,2,5,1,0,0,3,2,1,2,1,2,3,2,5,3,7,5,5,0
466,5,1,1,4,0,2,0,3,3,3,6,4,5,1,0,0,3,2,1,2,1,2,0,1,0,2,2,2,5,9
363,4,0,1,2,0,3,7,3,1,2,7,7,5,7,0,0,3,2,8,2,1,2,2,1,2,2,0,2,5,10
363,4,0,1,2,0,3,17,3,3,3,2,2,4,7,0,0,3,2,8,2,1,2,0,1,0,2,0,2,5,9
411,2,1,1,4,0,2,0,0,0,2,7,0,5,7,0,0,3,2,8,2,2,7,3,2,5,3,7,5,5,1
411,2,1,1,1,0,0,6,0,3,3,7,0,5,7,0,0,3,2,8,2,2,3,0,1,1,2,0,2,5,0
411,2,2,1,1,0,2,0,1,2,2,6,2,1,7,0,0,3,2,8,2,2,2,3,2,5,3,7,5,5,12
577,2,0,1,4,0,2,0,1,3,2,7,2,5,7,0,0,3,2,8,2,2,2,0,1,1,2,0,2,5,10
577,2,0,1,4,0,0,9,3,1,2,7,2,5,7,0,0,3,2,8,2,2,2,3,2,5,3,0,2,5,12
1021,6,2,1,4,2,2,3,0,6,2,9,2,5,7,0,0,3,2,8,2,1,2,0,0,4,2,7,5,5,5
1021,6,2,1,2,2,3,17,3,1,2,6,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,1
510,5,3,1,7,2,4,0,3,1,2,2,1,5,7,3,3,3,4,8,2,4,2,2,0,3,2,7,5,5,10
510,5,3,1,6,2,2,11,3,0,2,14,4,5,7,0,3,3,4,2,2,4,9,3,2,5,3,7,5,5,10
510,5,3,1,0,0,3,8,3,3,3,0,7,3,7,0,3,3,4,6,2,4,2,0,1,0,1,2,2,5,0
510,5,3,1,2,0,4,5,3,3,3,7,2,7,7,0,3,3,4,8,2,4,4,0,0,3,2,3,2,5,1
977,4,1,1,4,0,0,0,3,6,2,7,4,7,7,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,1
977,4,1,1,4,0,3,10,3,6,2,2,4,5,7,0,0,3,2,8,2,1,2,3,2,5,3,4,2,5,5
179,4,4,0,4,2,3,0,0,0,2,9,4,5,1,0,0,3,2,8,2,2,2,0,1,0,2,2,2,5,9
179,4,0,1,4,0,3,11,3,5,2,7,4,5,1,0,0,3,2,8,2,2,2,0,1,1,2,0,2,5,0
179,4,0,1,4,0,5,9,3,5,2,7,2,5,1,0,0,3,2,2,2,2,2,2,1,0,2,2,2,1,11
393,2,3,1,4,0,0,0,3,5,2,7,0,5,1,0,0,3,2,2,1,1,3,3,2,5,3,0,2,5,10
583,0,4,1,3,2,0,5,3,6,2,1,2,5,1,0,3,3,4,8,2,1,3,0,1,1,2,2,2,5,10
583,0,0,1,4,2,4,0,3,5,2,1,1,5,1,0,3,3,4,2,2,1,3,3,2,5,3,7,2,5,0
752,5,1,1,4,2,0,8,3,6,2,7,2,5,1,0,0,0,2,8,1,1,4,2,0,0,2,0,2,5,1
739,3,0,1,4,2,1,9,1,0,2,6,2,5,1,0,0,0,2,8,3,2,2,3,2,5,3,0,2,5,3
739,3,0,1,5,2,2,0,3,1,2,9,2,5,1,0,0,0,2,8,3,2,11,0,1,0,2,3,2,5,10
739,3,0,1,5,2,3,0,3,1,2,7,2,5,1,0,0,0,2,8,3,2,9,3,2,5,3,7,5,5,0
739,3,1,1,4,2,1,0,4,0,3,9,4,3,1,0,0,0,2,8,3,2,1,2,1,1,2,7,5,5,9
538,0,1,1,1,2,3,14,3,6,2,2,0,5,7,0,0,3,2,8,2,1,2,2,0,0,2,1,2,6,10
538,0,0,1,6,2,2,7,3,1,3,7,1,5,7,0,0,3,2,1,2,1,2,1,1,4,2,0,2,5,11
270,0,4,0,7,2,6,7,3,2,2,6,2,7,7,0,0,3,2,8,2,1,2,0,1,4,2,2,2,5,0
270,0,1,1,4,2,2,7,3,1,3,7,4,5,7,0,0,3,2,2,2,1,9,0,1,0,2,0,2,5,10
966,4,0,1,4,2,4,10,3,5,3,1,2,3,1,0,3,3,2,8,4,1,7,3,2,5,3,0,2,5,3
966,4,1,1,4,2,1,5,3,6,2,7,4,5,1,0,3,3,2,2,4,1,3,3,2,5,3,0,2,5,12
966,4,0,1,1,0,1,9,3,0,2,6,2,5,1,0,3,3,2,8,4,1,4,0,1,2,2,0,2,5,1
966,4,1,1,4,0,1,0,0,6,2,9,4,5,1,0,3,3,2,8,4,1,2,3,2,5,3,0,2,5,9
428,0,0,1,4,0,1,0,3,5,2,6,1,5,7,2,0,3,2,1,2,1,2,0,1,4,2,0,2,5,12
428,0,0,1,4,0,2,14,3,6,2,6,2,5,7,0,0,3,2,8,2,1,2,0,1,0,1,0,2,5,11
624,6,3,1,4,0,2,5,3,5,2,2,0,5,1,5,3,0,2,8,2,1,2,3,2,5,3,0,2,5,0
624,6,1,1,4,0,3,5,3,6,2,2,4,5,1,5,3,0,2,8,2,1,2,0,1,4,2,7,2,5,0
448,1,0,1,1,0,2,5,3,6,2,9,4,5,5,0,3,3,2,8,2,1,2,3,2,5,3,7,2,5,5
448,1,0,1,4,0,2,11,3,6,2,7,4,5,5,2,3,3,2,1,2,1,2,2,0,0,2,7,2,1,9
120,1,0,1,4,0,3,9,3,5,3,7,7,5,1,0,0,3,2,8,2,1,2,0,1,0,1,7,2,5,1
120,1,3,1,1,2,6,7,3,6,2,14,4,5,1,0,0,3,2,8,2,1,2,3,2,5,3,7,2,5,1
371,5,0,1,4,2,2,9,3,1,3,9,4,5,1,2,0,3,2,8,2,1,4,3,2,5,3,7,2,5,10
371,5,1,1,4,0,2,7,3,5,3,6,4,5,1,0,0,3,2,8,2,1,3,0,1,0,2,7,2,5,9
235,1,2,1,4,0,4,9,3,5,3,9,4,5,3,0,0,3,2,2,2,1,2,3,2,5,3,7,2,5,10
235,1,1,1,7,4,6,14,3,5,2,7,2,5,3,0,0,3,2,8,2,1,3,0,1,0,2,0,5,5,3
1009,6,4,1,4,0,2,0,3,6,2,7,2,5,1,0,0,3,2,8,1,1,2,2,0,1,2,0,5,6,11
180,2,4,1,4,0,2,5,3,6,2,1,2,5,7,0,0,3,2,8,2,3,3,2,1,3,1,0,2,5,12
180,2,1,1,4,0,3,13,3,2,3,2,1,5,7,0,0,3,2,8,2,3,13,0,0,0,2,0,2,5,9
180,2,1,1,2,0,3,5,3,6,3,12,2,5,7,0,0,3,2,2,2,3,2,3,2,5,3,0,2,5,1
180,2,1,1,4,0,3,5,3,1,3,6,4,5,7,0,0,3,2,8,2,3,2,3,2,5,3,7,2,5,10
50,4,0,1,4,0,3,11,3,0,3,7,6,5,7,0,0,3,2,8,2,1,2,1,0,0,2,0,2,5,3
50,4,1,1,4,0,3,0,3,2,3,9,4,5,7,0,0,3,2,8,2,1,2,1,0,4,2,0,2,5,0
231,4,2,1,4,0,3,0,3,3,3,7,4,5,1,0,0,3,2,8,1,1,4,0,1,0,2,3,2,5,9
672,2,0,1,4,0,2,0,3,0,2,7,7,3,7,0,0,0,2,8,1,1,2,2,1,2,2,0,2,5,10
344,0,1,1,4,0,1,11,3,1,3,6,1,3,7,1,0,3,2,8,3,2,3,2,1,1,2,0,2,5,1
344,0,1,1,4,0,4,4,3,6,2,9,2,5,7,0,0,3,2,8,3,2,3,1,0,1,2,3,2,5,12
344,0,4,1,4,0,4,8,3,6,2,7,2,5,7,0,0,3,2,8,3,2,3,1,0,1,2,7,5,5,7
1003,0,0,1,4,0,1,4,1,1,3,9,4,5,1,0,0,3,2,8,2,2,2,0,1,0,2,0,2,5,10
1003,0,0,1,1,0,4,8,3,6,2,2,2,5,1,0,0,3,2,8,2,2,2,2,1,0,2,2,2,6,10
1003,0,4,1,4,0,4,13,0,6,2,9,2,5,1,0,0,3,2,8,2,2,2,0,1,0,2,0,2,5,0
712,1,0,1,4,0,6,4,3,6,2,6,1,5,1,0,3,0,2,2,2,1,2,3,2,5,3,3,2,5,12
712,1,4,0,7,0,2,17,0,4,2,9,2,5,1,0,3,0,2,2,2,1,4,0,1,1,2,0,2,5,3
285,6,0,1,6,0,4,17,3,5,2,7,1,5,3,0,0,3,2,2,2,2,2,1,1,3,2,0,2,5,1
285,6,0,1,4,0,4,5,3,5,3,4,2,5,3,0,0,3,2,1,2,2,2,0,0,4,2,7,5,5,10
285,6,0,1,4,0,0,7,3,5,3,2,2,5,3,0,0,3,2,8,2,2,2,3,2,5,3,0,2,5,1
132,0,4,1,1,0,3,7,3,1,2,9,4,3,1,0,0,3,7,8,2,2,7,0,0,2,2,0,2,5,10
132,0,1,1,1,0,3,0,4,6,3,14,2,5,1,0,0,3,7,1,2,2,3,0,0,4,2,7,5,5,5
132,0,1,1,1,0,4,7,4,6,3,14,2,5,1,0,0,3,7,8,2,2,2,0,1,1,2,7,5,5,0
993,6,0,1,2,0,1,0,3,0,2,6,4,5,7,0,0,3,2,8,3,3,2,3,2,5,3,0,2,5,7
993,6,0,1,4,0,1,10,3,3,2,5,2,7,7,0,0,3,2,8,3,3,7,0,1,0,2,0,2,5,14
993,6,0,1,0,0,3,5,3,3,2,2,2,3,7,0,0,3,2,8,3,3,2,2,0,0,2,4,2,5,3
993,6,1,1,4,0,1,17,3,6,2,6,7,7,7,0,0,3,2,8,3,3,7,0,1,0,2,7,5,5,16
602,1,3,1,4,0,1,0,3,3,3,2,2,3,1,0,3,0,4,8,2,1,4,3,2,5,3,7,5,5,10
602,1,1,1,2,0,0,17,4,6,3,6,7,7,1,0,3,0,4,2,2,1,13,0,1,0,2,7,2,5,17
685,6,0,1,4,0,2,5,0,6,2,6,4,5,0,3,0,0,2,1,2,1,2,3,2,5,3,0,2,5,3
685,6,3,1,4,0,4,17,3,0,2,12,2,5,0,0,0,0,2,8,2,1,2,2,1,0,1,0,2,6,11
465,4,0,1,4,0,4,5,3,4,2,9,2,5,1,0,0,3,2,8,2,1,2,0,1,0,2,7,5,5,10
465,4,0,1,1,0,6,15,3,6,2,6,7,7,1,0,0,3,2,2,2,1,2,3,2,5,3,7,5,5,12
